,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,CRR,HCC,X20100607_LT_serum_and_plasma_NEG_41101,X20100607_LT_serum_and_plasma_NEG_42001,X20100607_LT_serum_and_plasma_NEG_42101,isotopes,adduct,pcgroup,two batch common,three batch common,B1 flg,B2 flg,B3 flg
360,391.2847378,391.28,391.2889053,255.5243552,253.7824565,260.0519182,372,254,118,13501.85766,2898.62593,2787.90164,[61][M]+,,42,1,0,1,1,0
361,392.2881746,392.28,392.2936388,255.2368681,253.3481375,260.1915454,365,248,117,3847.786972,881.6527763,777.9513877,[61][M+1]+,,42,1,0,1,1,0
362,393.2768249,393.2661133,393.28,412.4696864,404.9513394,416.1948116,375,255,118,385.159941,171.5160144,353.2294669,,,263,1,0,1,1,0
363,394.7480936,394.74,394.7532573,20.03651107,18.84161678,21.75274604,356,243,113,179.6796813,179.5764126,186.2877786,,,123,1,0,1,1,0
364,395.22,395.2139715,395.2236296,361.3537522,359.5853187,362.425377,373,255,118,1421.673003,802.9395616,907.5688564,[57][M]+,,36,1,0,1,1,0
365,395.2421484,395.2342137,395.2451274,238.4214889,237.8590171,239.9078397,365,249,116,441.6932236,1150.749829,1601.848716,,,248,1,0,1,1,0
366,396.2232739,396.2195096,396.233,361.1187729,358.8252088,365.0325121,372,254,118,384.415779,192.8628248,231.008353,[57][M+1]+,,36,0,0,1,0,0
367,396.2454777,396.2371049,396.2532351,238.337606,237.0228985,240.0882222,370,252,118,95.74349716,311.999663,384.7236592,,,249,1,0,1,1,0
368,396.7440723,396.739117,396.7519259,20.05157465,18.44147757,21.76561036,371,254,117,142.0829042,150.7280545,172.7772591,,,123,1,0,1,1,0
369,397.0016691,396.9993291,397.006421,112.6785078,108.9267311,116.3405553,373,255,118,258.4729518,2873.28938,3384.328232,,,3,0,0,1,0,0
370,397.2,397.2,397.207981,201.11419,197.7871061,207.6527631,373,255,118,87.99737276,57.99221238,102.2147171,,,152,0,0,1,0,0
371,397.2220718,397.21717,397.2273891,249.5512438,247.1238766,250.7854001,373,255,118,726.717003,293.8464139,326.9037463,,,106,1,0,1,1,0
372,398.9357003,398.9258824,398.94,233.7650261,230.4760311,239.7972993,372,254,118,71.5831757,228.6738763,579.4070746,,,241,0,0,1,0,0
373,400.1474157,400.14,400.1535484,400.5065914,398.4030963,403.0073806,363,247,116,474.6935747,460.8964583,535.6719719,,,247,1,0,1,1,0
374,400.8515596,400.8437275,400.86,23.53544588,21.58629556,24.8008041,364,247,116,113.3374932,136.2805642,103.9807521,,,39,1,0,1,1,0
375,402.1450966,402.14,402.1533333,400.4419352,397.1480082,403.8339085,359,244,115,154.9166473,158.6882438,195.2532523,,,244,1,0,1,1,0
376,403.010133,403.0037267,403.02,24.35771339,22.23255537,26.16244731,353,242,111,132.7386035,79.07241525,87.1644323,,[M-2H+Na]- 382.036,209,0,0,1,0,0
377,403.1575676,403.147954,403.1613098,366.7318348,365.1616179,368.9834774,373,255,118,562.1196841,131.2976953,325.2971119,,,291,1,0,1,1,0
378,403.3058671,403.3,403.3127028,412.9898715,404.3748222,424.9617078,385,255,118,3916.047972,292.9041635,1256.096987,[62][M]+,,43,1,0,1,1,0
379,404.3091821,404.3,404.3133852,412.9629212,405.9578677,414.6816035,371,253,116,982.4541338,64.92071701,324.6426339,[62][M+1]+,,43,1,0,1,1,0
380,404.7769775,404.7643169,404.7830026,19.76210624,18.28887559,21.09383492,372,254,118,234.8240335,162.5029307,212.9253911,,,123,1,0,1,1,0
381,405.0276573,405.02,405.0333374,25.51058114,22.85210177,28.46041223,352,242,110,141.7998101,78.73065588,66.1814484,,[M-H]- 406.035,210,0,0,1,0,0
382,407.1634347,407.153913,407.1720058,82.61583744,81.13565939,83.56904556,163,96,67,14.12123584,1160.794226,789.0126705,,[M-H]- 408.176,48,0,0,1,0,0
383,407.2064864,407.1978136,407.2131055,167.1319228,154.8107568,168.3344327,395,255,118,1345.689904,1020.422811,1000.962029,[130][M]+,,131,1,0,1,1,0
384,407.2797272,407.2747245,407.2844834,222.8561292,213.856647,224.7884985,373,255,118,37277.94531,342.9301757,350.5028075,,,29,1,0,1,1,0
385,408.2102486,408.2038178,408.22,167.0842215,155.1376514,168.0036348,354,237,115,352.8070016,277.7933358,240.2742867,[130][M+1]+,,131,0,0,1,0,0
386,409.1921805,409.1864252,409.2034331,371.757695,370.2895807,374.1809559,371,253,118,217.8927955,554.9762127,655.3079074,,,254,1,0,1,1,0
387,411.2016279,411.1977581,411.2069823,248.1782462,246.6380373,249.5292291,373,255,118,336.1476901,119.819684,172.443913,,,135,1,0,1,1,0
388,411.2050164,411.2,411.2097593,401.1195904,398.8133975,405.5570455,373,255,118,658.6352143,388.943639,603.4871345,,,243,1,0,1,1,0
389,411.2900027,411.2836671,411.3,324.3894927,322.4791238,326.9955051,361,248,113,297.4190681,134.8442505,190.9876957,,,332,0,0,1,0,0
390,412.8073908,412.7995452,412.8136514,19.1829977,17.82979293,21.10337966,346,232,114,144.3431349,90.07210912,94.7751881,,,123,1,0,1,1,0
391,413.1993161,413.1863135,413.2028079,173.8763453,157.3651563,179.8772953,378,255,118,541.8576591,239.6601751,375.5896417,,,94,1,0,1,1,0
392,414.8046635,414.7944832,414.8134497,19.32590726,17.83991443,21.06054187,369,254,114,185.1436797,130.7013564,152.2632815,,,123,1,0,1,1,0
393,415.1471449,415.1359583,415.1535908,102.1967523,99.69231852,122.354422,349,237,112,128.6933192,393.6946076,481.5128438,,,255,0,0,1,0,0
394,415.2,415.194173,415.2115957,179.3070252,174.6263722,194.677252,382,252,118,46.69748411,264.8210986,315.6106207,,,130,1,0,1,1,0
395,416.18,416.1736757,416.1805808,48.03030009,44.74018781,51.13029328,373,255,118,414.5805741,504.2883165,502.0649093,,,146,0,0,1,0,0
396,416.9872581,416.9814549,416.9925188,141.8610648,138.4507187,149.1110137,373,255,118,399.0408685,188.394423,359.1672997,,,300,1,0,1,1,0
397,417.3,417.296145,417.303397,351.5457851,349.0864502,365.89188,373,255,118,236.9772064,183.6617429,214.6336539,,,177,0,0,1,0,0
398,421.1547784,421.1439616,421.1621092,244.2601618,243.0372908,245.6315881,372,254,118,57.31152468,55.75530235,35.5564074,,,165,1,0,1,1,0
399,421.2251514,421.22,421.2321121,333.7785161,329.8810906,364.8781674,378,255,118,30304.74019,785.7095113,1597.251531,,,34,1,0,1,0,1
400,422.8370435,422.8253815,422.8435214,19.19576973,17.63195011,24.75434257,371,255,116,108.27152,95.7514853,92.27910332,,,123,1,0,1,1,0
401,424.8355001,424.8248446,424.843618,19.14227125,17.63195011,24.80831559,360,246,114,101.2817511,87.90782461,89.03321316,,,123,1,0,1,1,0
402,426.2637174,426.2542848,426.2735574,232.0362659,229.7741576,234.6396114,358,244,113,442.032807,18.87283405,20.17297887,,,70,0,0,1,0,0
403,427.0097536,427.0036745,427.02,25.36946692,22.93035766,35.54994959,365,249,113,129.6603325,58.7215821,44.939863,,[M-2H+Na]- 406.035,210,1,0,1,1,0
404,427.16,427.1533865,427.1632602,360.9844431,357.5230897,373.5846493,373,255,118,541.855149,118.2196555,284.5563072,,,36,0,0,1,0,0
405,429.1535073,429.144186,429.16,83.08919551,81.02669503,84.0155284,369,251,118,352.7389935,1239.433222,1396.990567,[70][M]+,[M-2H+Na]- 408.176,48,1,0,1,1,0
406,429.1890811,429.18,429.1936262,372.097272,368.9332988,374.9634661,360,245,115,461.1501576,84.28142283,459.2797908,,,252,1,0,1,1,0
407,429.3007496,429.2974074,429.304566,275.4845102,274.5839915,276.0559379,373,255,118,1751.212681,1032.802247,953.5725143,[73][M]+,,50,1,0,1,1,0
408,430.1565816,430.144,430.1608309,83.08638215,80.63032988,84.38526334,372,254,118,91.88263232,307.5183736,365.0453243,[70][M+1]+,,48,0,0,1,0,0
409,430.3039597,430.2938366,430.3081108,275.47866,274.3415415,293.1591964,374,255,118,564.5816835,345.128576,307.5655357,[73][M+1]+,,50,1,0,1,1,0
410,431.1834511,431.1792505,431.1868468,244.4311206,243.5870119,245.2342259,373,255,118,1006.447483,740.4481012,1380.367759,,,258,1,1,1,1,1
411,431.3151803,431.3036845,431.32,268.1171888,266.6200251,276.741343,420,255,118,219.3274407,488.8495087,523.8545537,,,51,1,0,1,1,0
412,432.1873664,432.1793282,432.1928887,244.2288866,243.1361205,245.2342259,372,254,118,231.4813936,177.5871821,331.4557693,,,165,1,0,1,1,0
413,432.3151088,432.3060618,432.3226448,264.0439931,260.8255077,273.8138217,372,253,118,456.8010539,323.0434982,352.5496593,,,278,1,0,1,1,0
414,432.8653229,432.8576223,432.8734908,18.52344143,17.63322142,19.6455874,367,250,117,76.29443545,63.97178327,72.01672783,,,96,1,1,1,1,1
415,433.2024885,433.1941333,433.2136419,366.7578351,364.8614583,368.0203628,331,209,100,375.7119795,331.48561,421.2789004,,,292,1,0,1,1,0
416,433.2362772,433.227356,433.24,320.8884884,317.9638327,329.6964889,373,255,118,2318.740801,1218.375692,1865.396124,[101][M]+,,90,0,0,1,0,0
417,433.2575228,433.2527294,433.2614358,398.4569072,394.2773227,403.1486594,372,254,118,2121.583966,1139.998515,1652.794825,,,302,1,0,1,1,0
418,434.24,434.2358781,434.2419323,321.1666353,317.2351263,329.6964889,373,255,118,522.0827821,300.5595158,530.783356,[101][M+1]+,,90,0,0,1,0,0
419,434.2618166,434.2552043,434.2718148,398.4882782,394.4477959,402.8110906,361,248,113,598.2018028,309.6915516,468.7839158,,,303,0,0,1,0,0
420,436.2826718,436.2778253,436.2912,306.6466569,304.9327322,307.2745635,372,254,118,638.9692933,263.6690944,457.6198889,,,231,1,0,1,1,0
421,437.2903316,437.2837637,437.2993209,254.7741417,251.8874387,263.614478,368,251,116,27896.17975,1711.162297,1609.599142,,,42,1,0,1,1,0
422,438.2942407,438.2846159,438.3,254.6168654,252.5367836,258.7288542,371,253,118,8210.381419,510.8195973,514.081995,,,239,1,0,1,1,0
423,440.6817388,440.675188,440.69,21.45756642,20.5559141,24.65166159,374,254,118,98.30191864,80.19116511,132.5300203,,,66,1,1,1,1,1
424,441.0979396,441.0840214,441.1020518,124.5421406,123.0721307,125.9354881,368,250,118,88.71887552,125.224214,183.4129241,,,37,0,0,1,0,0
425,442.6785943,442.6737067,442.6842829,21.4351381,18.99915617,22.79886215,372,254,118,295.584526,280.7489992,354.1712579,,,66,1,1,1,1,1
426,442.8940795,442.8873359,442.9031,17.93386256,17.0963718,26.12244517,374,254,118,82.05240372,104.0084795,82.59941306,,,96,1,1,1,1,1
427,443.2471465,443.24,443.2531034,441.4499508,439.931207,443.2627977,365,247,118,451.1457658,320.6619672,565.7521909,,,170,1,0,1,1,0
428,444.6757428,444.6692233,444.6813049,21.46473109,19.64259219,22.79886215,372,254,118,326.0488372,312.3769067,436.017506,,,66,1,1,1,1,1
429,444.8929888,444.8838585,444.9020386,18.0378683,17.54731325,19.5100052,350,242,108,47.70270301,43.59058336,32.35044642,,,96,1,1,1,1,1
430,445.2938311,445.2836824,445.3,239.6670111,229.8431866,257.6112706,409,249,115,298.8152869,57.04085221,56.77656218,,,28,0,0,1,0,0
431,445.3322703,445.3272165,445.3364134,397.8558417,382.3414426,404.1816463,388,255,118,4785.719417,4741.36682,4278.508683,[91][M]+,[M-H]- 446.344,72,1,0,1,1,0
432,446.2300982,446.2248749,446.2421864,260.941351,259.5991405,263.2966437,371,253,118,376.212928,424.326604,573.4663026,,,68,1,0,1,1,0
433,446.2896189,446.2772187,446.2936421,221.3714643,203.8628937,224.2827016,372,247,115,241.5788595,49.72473881,78.63430655,,,274,1,0,1,1,0
434,446.3356723,446.3306899,446.34,397.8575466,396.3924181,399.118445,373,255,118,1546.098747,1551.830279,1134.250192,[91][M+1]+,,72,1,0,1,1,0
435,446.6733873,446.6676002,446.68,21.47769675,19.5100052,24.00039632,372,255,117,231.3714015,192.3467023,268.3787756,,,66,1,1,1,1,1
436,447.1339072,447.1264504,447.14,229.3977472,225.1751272,242.2906813,376,255,118,2856.955858,1585.955584,2426.396417,[148][M]+,,281,1,1,1,1,1
437,447.34,447.3288269,447.3433295,400.3762715,396.5840182,404.7585777,372,255,117,1023.258434,478.7454531,832.9298303,,,242,0,0,1,0,0
438,448.1363466,448.1251487,448.1427043,228.8889622,225.4492322,234.5777446,373,255,118,728.8532123,393.2257819,619.7474141,[148][M+1]+,,281,1,0,1,1,0
439,448.3064448,448.3039043,448.3123374,227.0224539,226.3419331,235.8978893,376,255,118,41332.8177,16124.13567,19608.86421,[16][M]+,,7,1,1,1,1,1
440,448.6708367,448.6636837,448.6816222,21.62493628,19.5100052,23.44372672,368,251,117,77.18875284,80.7772892,106.3298189,,,66,1,0,1,1,0
441,449.149793,449.1339817,449.1536018,228.7658875,224.7467196,238.0914981,324,217,100,2669.613141,1382.656106,1595.581753,,,120,1,0,1,1,0
442,449.1492716,449.1442032,449.16,215.5546449,212.2583629,219.8269857,365,248,117,894.3780739,245.106199,357.6596942,,,318,1,0,1,1,0
443,449.1688102,449.154099,449.1736489,245.5507924,233.6823765,255.5107465,366,250,113,596.0151796,592.5543079,503.2679629,,,257,0,0,1,0,0
444,449.2551819,449.2446507,449.2632728,269.1496203,265.9789982,272.3938635,359,245,114,742.8057426,127.3221566,148.4437306,,,84,1,0,1,1,0
445,449.3098228,449.30523,449.32,227.0365653,226.3419331,235.4488799,375,255,118,13508.90147,5696.939896,6365.971346,[16][M+1]+,,7,1,1,1,1,1
446,450.1523777,450.1436935,450.1634375,227.5267792,199.3037422,234.3306206,381,230,111,982.1970617,397.0760797,579.0950616,,,206,1,0,1,1,0
447,450.2606136,450.2540971,450.2688596,271.2024462,268.1154513,272.2818583,376,255,118,370.474678,144.8968362,303.0900835,,,323,1,0,1,1,0
448,450.312167,450.3038415,450.3232328,227.0244129,225.5514111,232.157997,368,251,115,2540.320857,807.2264689,1151.448684,[16][M+2]+,,7,1,1,1,1,1
449,450.7076548,450.6942183,450.7136428,20.13770341,18.32651459,22.24631694,344,232,111,144.9362091,150.9020772,184.4351361,,,123,1,0,1,1,0
450,451.1717015,451.1639906,451.18,245.677415,233.2313266,250.7561557,370,250,117,377.8121071,145.0825032,230.140683,,,257,1,0,1,1,0
451,451.3124792,451.3036602,451.3236382,226.9398944,224.8460328,232.6023525,345,228,106,297.0930635,142.0121586,177.9591975,[16][M+3]+,,7,1,0,1,1,0
452,451.3556248,451.3480229,451.36,467.2544407,465.861797,470.4100019,373,255,118,899.385078,495.8519423,633.7376943,,,178,1,0,1,1,0
453,452.2778976,452.2741263,452.2813968,296.0209913,294.9617559,297.0129163,373,255,118,1322.809966,1069.901858,2056.927904,[106][M]+,,95,1,1,1,1,1
454,452.7073006,452.7007404,452.7134037,20.06027879,18.99041183,20.94643986,372,254,118,315.3784606,278.6497147,327.3484441,,,123,1,0,1,1,0
455,452.9229188,452.9177587,452.9284021,17.48790517,16.96088092,18.86057665,373,255,118,336.5357749,458.9146558,392.8000411,[108][M]+,,96,1,1,1,1,1
456,453.2821871,453.2769228,453.2923372,295.9587283,294.3017525,296.7648214,369,251,118,334.5199245,249.6638824,527.568986,[106][M+1]+,,95,1,0,1,1,0
457,453.9257115,453.9179269,453.9333783,17.7123835,16.88423801,18.91383864,360,246,114,26.0554594,41.90992375,33.85367751,[108][M+1]+,,96,1,0,1,1,0
458,454.7043289,454.696079,454.7113846,20.04386886,19.57809591,20.56905368,371,254,117,269.8737659,264.6929366,344.4218202,,,123,1,0,1,1,0
459,456.6987963,456.6936608,456.7059113,20.07718971,17.69830373,21.66963211,361,246,114,136.9950827,153.7646885,175.3504044,,,123,1,0,1,1,0
460,457.2160611,457.2037452,457.2235741,361.1074842,358.0289588,365.2014714,343,177,98,841.9527523,493.4473518,495.5086072,,,256,0,0,1,0,0
461,457.2362581,457.2328754,457.2416573,320.364763,316.8032826,325.9626626,373,255,118,10238.41945,2026.636085,3084.058414,[152][M]+,,313,1,1,1,1,1
462,458.24,458.2360024,458.241974,320.1129396,315.9843581,325.9831052,373,255,118,2677.981277,534.6568539,788.0640794,[152][M+1]+,,313,0,0,1,0,0
463,459.2026589,459.1988713,459.2125901,245.3452931,232.8078875,259.5566451,590,255,118,26335.01363,11189.44122,31307.39572,[59][M]+,,38,1,0,1,1,0
464,459.2730666,459.263738,459.2824677,254.4097259,251.2130744,259.7659406,373,254,117,2509.025735,419.0442145,114.6614327,,,240,1,0,1,1,0
465,460.2054399,460.1972585,460.2136432,245.361036,232.5083324,259.1739314,547,255,118,7006.35119,3290.867067,8527.585909,[59][M+1]+,,38,1,0,1,1,0
466,460.7379301,460.7289555,460.7436393,19.82663347,18.48438571,21.56040838,368,250,118,155.2442599,159.7667255,210.3855613,,,123,1,0,1,1,0
467,461.2071687,461.1936854,461.2135434,245.4078258,232.7812823,250.0765825,436,241,112,1882.495721,858.6619757,2125.373724,[59][M+2]+,,38,1,0,1,1,0
468,462.1771184,462.1676348,462.1825292,161.4039179,154.2725787,164.8279891,376,255,118,11.12785118,162.1107614,110.8451196,,,77,1,0,1,1,0
469,462.2121232,462.2036994,462.2230992,245.4028495,233.0548995,249.4311141,377,248,116,251.3195118,156.101223,303.12847,[59][M+3]+,,38,1,0,1,1,0
470,462.2996022,462.2951029,462.3062338,315.9771526,314.2795494,318.3508293,374,255,118,452.9970805,301.0763027,455.6903543,,,286,1,0,1,1,0
471,462.7355662,462.7274991,462.7422899,19.83538243,19.37133328,20.32791411,372,254,118,374.1422926,288.841355,384.1992082,,,123,1,1,1,1,1
472,463.3067697,463.3018519,463.3108132,253.7979183,252.1259443,254.7951376,373,255,118,1248.348932,1063.925818,1031.159195,[37][M]+,,20,1,1,1,1,1
473,464.1560643,464.150859,464.1598675,139.611236,138.9140858,140.5267274,372,254,118,478.1951811,2940.111304,2697.390945,[4][M]+,,1,1,0,1,1,0
474,464.3017263,464.2974853,464.3068922,201.7989084,189.5919557,217.8948257,387,255,118,29099.59919,3642.670364,4744.670497,[14][M]+,,5,1,1,1,1,1
475,464.316706,464.3129766,464.3223447,346.8453657,345.0676799,348.5488724,373,255,118,799.2949917,616.7982856,1105.278929,,,312,1,0,1,1,0
476,464.32,464.3055409,464.32,253.7273581,250.7486771,256.9277878,374,255,118,205.7152188,100.4395752,221.1219294,[37][M+1]+,,20,0,0,1,0,0
477,464.7326541,464.7259231,464.74,19.83175659,19.39002513,20.40470086,373,255,118,296.7084106,232.4741364,301.0303187,,,123,1,0,1,1,0
478,465.1589438,465.145,465.163422,139.5626881,138.3892976,141.5181695,366,251,115,98.07442287,737.6348628,739.7618875,[4][M+1]+,,1,1,0,1,1,0
479,465.3039338,465.2977202,465.3109019,201.7968377,189.7572076,217.8948257,378,255,118,8724.726253,1097.031162,1446.040113,[14][M+1]+,,5,1,1,1,1,1
480,466.3061834,466.2948057,466.313428,201.7986411,178.7562182,203.8537233,357,241,109,1811.904092,212.1415646,299.5645167,[14][M+2]+,,5,1,1,1,1,1
481,466.7172431,466.7039912,466.723635,20.00179163,18.26924562,21.59287067,359,245,114,157.4400183,162.4416753,207.6153651,,,123,1,0,1,1,0
482,467.3217611,467.3136889,467.3327563,397.5457677,383.3433778,399.9972274,398,237,112,411.1949586,549.0742696,659.7733766,,[M-2H+Na]- 446.344,72,1,0,1,1,0
483,467.3672445,467.3538789,467.3736208,389.4254395,387.6416014,392.4464451,344,226,111,102.0137612,594.792465,587.8796197,,,151,1,0,1,1,0
484,470.66,470.6550521,470.6664147,86.22108815,83.40220787,89.77282338,374,255,118,421.0398629,396.048831,529.9470405,[26][M]2+,,12,0,0,1,0,0
485,470.7662994,470.75571,470.7733769,19.39168797,18.28887559,21.13113994,365,249,115,229.9893424,162.2891074,169.529461,,,123,1,0,1,1,0
486,471.158496,471.145,471.1630355,86.45607443,83.63849144,90.03965816,365,247,118,388.5634448,280.2571138,414.7014766,[26][M+1]2+,,12,0,0,1,0,0
487,472.7634237,472.7550927,472.7714157,19.49679808,18.46478609,20.1644904,375,255,118,316.0975209,225.2457247,244.2423141,,,123,1,1,1,1,1
488,474.26,474.2537781,474.2648384,266.5144666,264.2648393,270.2631537,370,252,118,32.88750524,169.8145946,306.9783595,,,154,0,0,1,0,0
489,474.3655201,474.3536707,474.37328,418.4183293,403.5974686,425.2424853,393,253,118,191.4116771,642.5636605,619.3413843,,,116,0,0,1,0,0
490,474.76,474.7541253,474.7686047,19.41502769,18.30668881,21.56040838,382,255,118,208.9822347,146.6574604,155.8684705,,,123,1,0,1,1,0
491,475.1960288,475.1876441,475.2028009,246.9361234,239.893829,248.7866685,372,254,118,121.948799,171.3017603,441.7062089,,,161,0,0,1,0,0
492,475.3058486,475.2998559,475.312706,275.4304736,274.1152026,279.3416997,371,253,118,634.5988108,368.9424628,339.1703585,[74][M]+,[M-H]- 476.314,50,1,0,1,1,0
493,476.2791962,476.2752902,476.2832225,282.7653754,282.1976231,283.9282743,373,255,118,2240.789703,3164.437749,4426.705574,[64][M]+,,46,1,1,1,1,1
494,476.3019033,476.2944418,476.3134028,274.6557012,271.9594462,278.1176293,361,244,112,142.1864344,114.0844165,20.5857699,[74][M+1]+,,50,1,0,1,1,0
495,477.2813689,477.2740491,477.2900985,282.7871101,282.0858976,283.7553857,375,255,118,636.8642689,855.7775515,1225.085508,[64][M+1]+,,46,1,1,1,1,1
496,477.3429892,477.3369058,477.3519287,396.7281848,395.3567828,399.118445,372,255,117,914.1839057,460.1610757,1072.709855,,,314,1,0,1,1,0
497,478.2825772,478.2750925,478.293594,282.5985447,272.1212083,285.1680727,379,239,113,119.2812727,144.3172276,277.0573215,[64][M+2]+,,46,1,0,1,1,0
498,478.2942124,478.289374,478.3,305.574444,304.7860897,313.4916784,374,255,118,1818.987303,2206.2358,3122.117168,[93][M]+,,76,1,1,1,1,1
499,479.2953775,479.28371,479.3033641,305.27753,302.947035,324.1242674,380,251,118,1306.454108,1202.797378,1741.775826,[93][M+1]+,,76,1,0,1,1,0
500,480.3101542,480.3046182,480.3129257,298.027113,288.5982063,304.5527391,400,255,118,4002.136913,4478.628811,5193.603734,,,8,1,1,1,1,1
501,480.3092653,480.3002263,480.3132564,335.3567275,333.9531633,336.263884,373,255,118,2611.891847,1650.913714,2763.441845,[102][M]+,,91,1,1,1,1,1
502,480.7963269,480.7841446,480.8032802,19.1980722,17.63893441,20.45084211,364,247,117,124.2976429,66.67751278,77.46575879,,,123,1,1,1,1,1
503,481.28,481.2750183,481.2840464,239.1951222,236.4937364,242.1856124,373,255,118,371.4133882,2099.300345,2500.563771,,,28,1,0,1,1,0
504,481.3119814,481.303828,481.3235473,298.1212618,289.6276694,301.9421236,381,252,113,1550.399757,1306.642118,1532.312193,[18][M]+,,8,1,1,1,1,1
505,481.312624,481.3043859,481.3224304,335.1860771,333.7861717,338.0397924,358,245,113,805.6718964,538.9728246,797.569534,[102][M+1]+,,91,1,0,1,1,0
506,482.2840164,482.2794235,482.2935579,239.2162871,236.5083104,249.781636,355,240,113,101.8421177,638.7949695,738.5759443,,,250,1,0,1,1,0
507,482.3140989,482.3038314,482.3230288,298.1090508,295.634651,302.2900779,375,253,118,360.5001645,209.0040652,334.2612781,[18][M+1]+,,8,1,0,1,1,0
508,482.7931743,482.7843561,482.8017559,19.24910008,17.67349331,20.26858736,370,252,118,147.9019442,118.4728815,120.2400558,,,123,1,1,1,1,1
509,484.1354603,484.1250086,484.1416536,140.1540856,138.9075747,158.1810397,374,255,118,1137.646108,583.2018602,698.0358701,[5][M]+,,1,1,0,1,1,0
510,485.1533351,485.1436951,485.1635637,140.2340952,139.1103099,140.9574417,321,212,105,614.1332067,475.0387928,467.7032074,[5][M+1]+,,1,1,0,1,1,0
511,487.2299356,487.2237333,487.24,104.5432322,101.44395,105.7250327,361,249,112,94.56417301,83.6136933,58.99620248,,,167,1,0,1,1,0
512,487.3265692,487.32,487.33361,267.8349929,264.5847919,271.8696999,361,244,117,58.96990209,179.0800501,276.6812616,,,51,0,0,1,0,0
513,488.191822,488.183846,488.2,179.1946974,176.6280171,181.2072524,350,238,112,7.202619722,34.22837757,42.95247381,,,130,0,0,1,0,0
514,489.2695338,489.265202,489.2784345,221.1328646,208.4629032,221.9444104,183,128,35,27.89614116,22.66834172,11.06508559,,,274,0,0,1,0,0
515,490.8238752,490.8157297,490.8334146,18.57951976,16.53530436,19.6455874,355,244,110,83.78748847,47.05677133,57.02772984,,,96,1,1,1,1,1
516,492.8223129,492.8142385,492.8333539,19.05012233,17.63195011,20.25753169,378,255,117,80.53148693,60.54130097,56.78883303,,,123,1,1,1,1,1
517,497.2752235,497.2642357,497.2829266,210.6879039,199.9857136,212.8838612,375,255,118,66.91995327,168.4869977,186.7755305,,,193,0,0,1,0,0
518,497.2890042,497.2839051,497.3,275.3279966,272.8073904,277.1851915,360,244,115,278.7881019,145.5809766,149.9330733,,[M-2H+Na]- 476.314,50,1,0,1,1,0
519,498.2894882,498.2812873,498.2935352,211.6332381,207.2012087,235.8057644,407,253,118,6350.742742,933.4861274,1611.536053,[11][M]+,,2,1,1,1,1,1
520,498.6411358,498.6338257,498.652,21.3694477,18.86057665,23.4134342,381,255,118,89.67289243,83.13836952,92.25192263,,,66,1,1,1,1,1
521,498.9292413,498.9236913,498.9387049,280.1437306,269.7833571,288.3424669,376,250,117,994.2249202,1963.097281,6168.665297,,,74,1,0,1,1,0
522,499.2919807,499.2849713,499.3,211.3071368,207.2012087,235.7444312,397,255,117,2019.94804,560.2143029,689.2311916,[11][M+1]+,,2,1,1,1,1,1
523,500.2791825,500.2756522,500.2826338,282.6648474,281.4717776,283.390508,373,255,118,3419.487515,3134.595377,4512.73739,[65][M]+,,46,1,1,1,1,1
524,500.2913509,500.2841106,500.3014807,211.1625281,207.2012087,220.5603511,377,254,117,471.3399346,172.9787801,242.5494446,[11][M+2]+,,2,1,1,1,1,1
525,500.637305,500.6266667,500.6427494,21.29568665,18.91383864,21.9978061,373,255,118,300.3201829,222.3166831,347.2403064,,,66,1,1,1,1,1
526,500.8553067,500.8437917,500.8618991,18.17379383,17.60349751,19.5100052,354,244,109,60.96437041,64.19672334,69.26337452,,,96,1,1,1,1,1
527,501.2805528,501.2769119,501.2858488,282.6389924,281.5616232,283.4502413,373,255,118,1034.593612,950.4494965,1396.525645,[65][M+1]+,,46,1,0,1,1,0
528,501.2924648,501.2838836,501.3034116,210.9381716,206.8979062,222.3421913,371,248,116,169.7024288,43.56700143,39.66459676,[11][M+3]+,,2,1,0,1,1,0
529,502.2932772,502.2836584,502.3,295.5153805,281.995496,296.8727942,411,255,118,91.55129426,246.7558176,337.2536965,,,95,1,0,1,1,0
530,502.6346226,502.6281643,502.6400024,21.29011733,19.5100052,21.77910303,372,254,118,331.4450674,324.1239719,457.1068275,,,66,1,1,1,1,1
531,504.3102246,504.3039875,504.3152524,284.9833566,276.8522061,285.988841,381,255,118,1596.497218,2004.995528,2494.989821,[27][M]+,,13,1,1,1,1,1
532,504.6318474,504.6254972,504.64,21.31685627,18.91383864,22.83791635,370,254,116,273.7503615,226.2913234,301.9620722,,,66,1,1,1,1,1
533,505.3127875,505.308,505.3235616,285.0275422,277.4187443,286.0049156,375,254,118,454.1738125,560.1010566,745.2884576,[27][M+1]+,,13,1,0,1,1,0
534,506.3255588,506.32,506.3336396,307.5830395,299.8690079,315.504605,376,255,118,1381.509134,1780.747541,2127.706898,[31][M]+,[M-H-H2O]- 525.346,14,1,1,1,1,1
535,506.6293783,506.6238883,506.64,21.35787816,18.99915617,22.91451415,365,250,114,108.8828173,114.4024738,168.2232084,,,66,1,1,1,1,1
536,507.2229605,507.2169718,507.2320646,234.6356193,231.3454608,247.4943365,374,255,118,2419.170504,45285.68503,52949.25784,[38][M]+,[M-H]- 508.233,21,1,1,1,1,1
